Subject,Stage1,Stage2,Event,Region,FrequencyBand,FreqRange_Hz,Mean_Stage1_dB,Mean_Stage2_dB,Direction,Z_Score,P_Value,Significant
119,early,later,eye_open,Right_Temporal,alpha,9-13Hz,20.8426982130354,13.7292619483251,Decrease,297,2.66914980318127e-05,1
119,middle,later,eye_open,Right_Temporal,alpha,9-13Hz,17.5391984368878,13.7292619483251,Decrease,291,5.61168114524352e-05,1
119,early,middle,eye_open,Left_Parietal,alpha,9-13Hz,20.940250865814,17.741763354066,Decrease,281,0.000181939675169858,1
119,early,later,eye_open,Left_Parietal,alpha,9-13Hz,20.940250865814,13.6240067552957,Decrease,298,2.35179853083333e-05,1
119,middle,later,eye_open,Left_Parietal,alpha,9-13Hz,17.741763354066,13.6240067552957,Decrease,300,1.8215297148968e-05,1
119,early,middle,eye_open,Right_Parietal,alpha,9-13Hz,20.8266175862915,17.5578822741958,Decrease,272,0.000490824933883608,1
119,early,later,eye_open,Right_Parietal,alpha,9-13Hz,20.8266175862915,13.7174515501936,Decrease,297,2.66914980318127e-05,1
119,middle,later,eye_open,Right_Parietal,alpha,9-13Hz,17.5578822741958,13.7174515501936,Decrease,295,3.43005622340131e-05,1
119,early,middle,eye_open,Left_Occipital,alpha,9-13Hz,20.9051944463535,17.6774954636692,Decrease,275,0.000355039380746942,1
119,early,later,eye_open,Left_Occipital,alpha,9-13Hz,20.9051944463535,13.5983299683541,Decrease,298,2.35179853083333e-05,1
119,middle,later,eye_open,Left_Occipital,alpha,9-13Hz,17.6774954636692,13.5983299683541,Decrease,296,3.02695944347154e-05,1
119,early,middle,eye_open,Right_Occipital,alpha,9-13Hz,20.8668234255224,17.6041357210327,Decrease,274,0.000395817058265891,1
119,early,later,eye_open,Right_Occipital,alpha,9-13Hz,20.8668234255224,13.6092069402727,Decrease,297,2.66914980318127e-05,1
119,middle,later,eye_open,Right_Occipital,alpha,9-13Hz,17.6041357210327,13.6092069402727,Decrease,293,4.39414243735296e-05,1
119,early,middle,eye_closed,Left_Frontal,alpha,9-13Hz,19.7477061016739,17.0981686367639,Decrease,267,0.00082920575930732,1
119,early,later,eye_closed,Left_Frontal,alpha,9-13Hz,19.7477061016739,17.4967728729871,Decrease,244,0.00723749486912433,1
119,middle,later,eye_closed,Left_Frontal,alpha,9-13Hz,17.0981686367639,17.4967728729871,Increase,126,0.492893296439634,0
119,early,middle,eye_closed,Right_Frontal,alpha,9-13Hz,19.3685502372269,16.9794547779285,Decrease,266,0.000918775725442859,1
119,early,later,eye_closed,Right_Frontal,alpha,9-13Hz,19.3685502372269,17.6112227092836,Decrease,227,0.0278068950269972,1
119,middle,later,eye_closed,Right_Frontal,alpha,9-13Hz,16.9794547779285,17.6112227092836,Increase,113,0.290446394323729,0
119,early,middle,eye_closed,Left_Temporal,alpha,9-13Hz,19.5135255556255,17.1319861803139,Decrease,263,0.00124410185384206,1
119,early,later,eye_closed,Left_Temporal,alpha,9-13Hz,19.5135255556255,17.5026279906931,Decrease,241,0.0093223760474375,1
119,middle,later,eye_closed,Left_Temporal,alpha,9-13Hz,17.1319861803139,17.5026279906931,Increase,120,0.391365938307552,0
119,early,middle,eye_closed,Right_Temporal,alpha,9-13Hz,19.4780482449673,16.9351092090539,Decrease,270,0.000606766845636065,1
119,early,later,eye_closed,Right_Temporal,alpha,9-13Hz,19.4780482449673,17.5617399852946,Decrease,225,0.0321245712076567,1
119,middle,later,eye_closed,Right_Temporal,alpha,9-13Hz,16.9351092090539,17.5617399852946,Increase,108,0.230139340443417,0
119,early,middle,eye_closed,Left_Parietal,alpha,9-13Hz,19.4236988878022,17.0894278780554,Decrease,262,0.0013742758758317,1
119,early,later,eye_closed,Left_Parietal,alpha,9-13Hz,19.4236988878022,17.4765636870512,Decrease,233,0.0177194712911814,1
119,middle,later,eye_closed,Left_Parietal,alpha,9-13Hz,17.0894278780554,17.4765636870512,Increase,125,0.475050524053953,0
119,early,middle,eye_closed,Right_Parietal,alpha,9-13Hz,19.4803748356884,16.9608457281512,Decrease,270,0.000606766845636065,1
119,early,later,eye_closed,Right_Parietal,alpha,9-13Hz,19.4803748356884,17.5182919612204,Decrease,228,0.0258424338448698,1
119,middle,later,eye_closed,Right_Parietal,alpha,9-13Hz,16.9608457281512,17.5182919612204,Increase,114,0.303681109722319,0
119,early,middle,eye_closed,Left_Occipital,alpha,9-13Hz,19.4542624291941,17.0215206397495,Decrease,266,0.000918775725442859,1
119,early,later,eye_closed,Left_Occipital,alpha,9-13Hz,19.4542624291941,17.4071139195485,Decrease,231,0.0206520548924176,1
119,middle,later,eye_closed,Left_Occipital,alpha,9-13Hz,17.0215206397495,17.4071139195485,Increase,125,0.475050524053953,0
119,early,middle,eye_closed,Right_Occipital,alpha,9-13Hz,19.4672394786179,17.0140518805358,Decrease,268,0.000747794274304567,1
119,early,later,eye_closed,Right_Occipital,alpha,9-13Hz,19.4672394786179,17.4465587844364,Decrease,231,0.0206520548924176,1
119,middle,later,eye_closed,Right_Occipital,alpha,9-13Hz,17.0140518805358,17.4465587844364,Increase,124,0.457568175062507,0
120,early,middle,eye_open,Left_Frontal,theta,4-8Hz,15.7607575098334,14.8037975577007,Decrease,201,0.145076950287885,0
120,early,later,eye_open,Left_Frontal,theta,4-8Hz,15.7607575098334,16.927585253129,Increase,103,0.179318236045376,0
120,middle,later,eye_open,Left_Frontal,theta,4-8Hz,14.8037975577007,16.927585253129,Increase,59,0.0093223760474375,1
120,early,middle,eye_open,Right_Frontal,theta,4-8Hz,15.7624946436476,15.1404714795128,Decrease,176,0.457568175062507,0
120,early,later,eye_open,Right_Frontal,theta,4-8Hz,15.7624946436476,16.8343827736823,Increase,103,0.179318236045376,0
120,middle,later,eye_open,Right_Frontal,theta,4-8Hz,15.1404714795128,16.8343827736823,Increase,71,0.0239991496633371,1
120,early,middle,eye_open,Left_Temporal,theta,4-8Hz,15.8565979342348,14.8011135283063,Decrease,208,0.097490596202208,0
120,early,later,eye_open,Left_Temporal,theta,4-8Hz,15.8565979342348,16.7990509457026,Increase,112,0.277605418363564,0
120,middle,later,eye_open,Left_Temporal,theta,4-8Hz,14.8011135283063,16.7990509457026,Increase,65,0.0151584388774395,1
120,early,middle,eye_open,Right_Temporal,theta,4-8Hz,15.9039174710981,14.9314220413055,Decrease,196,0.188750072903293,0
120,early,later,eye_open,Right_Temporal,theta,4-8Hz,15.9039174710981,16.9587911755838,Increase,101,0.161513318467542,0
120,middle,later,eye_open,Right_Temporal,theta,4-8Hz,14.9314220413055,16.9587911755838,Increase,65,0.0151584388774395,1
120,early,middle,eye_open,Left_Parietal,theta,4-8Hz,15.9039938816315,14.8979702521644,Decrease,204,0.122865441229318,0
120,early,later,eye_open,Left_Parietal,theta,4-8Hz,15.9039938816315,16.8806575806702,Increase,102,0.170241395909614,0
120,middle,later,eye_open,Left_Parietal,theta,4-8Hz,14.8979702521644,16.8806575806702,Increase,65,0.0151584388774395,1
120,early,middle,eye_open,Right_Parietal,theta,4-8Hz,15.9049231865561,14.9516758401189,Decrease,197,0.179318236045376,0
120,early,later,eye_open,Right_Parietal,theta,4-8Hz,15.9049231865561,16.981740453921,Increase,99,0.145076950287885,0
120,middle,later,eye_open,Right_Parietal,theta,4-8Hz,14.9516758401189,16.981740453921,Increase,65,0.0151584388774395,1
120,early,middle,eye_open,Left_Occipital,theta,4-8Hz,15.9492204670611,14.8938265982361,Decrease,202,0.137354710336186,0
120,early,later,eye_open,Left_Occipital,theta,4-8Hz,15.9492204670611,16.9575750220233,Increase,99,0.145076950287885,0
120,middle,later,eye_open,Left_Occipital,theta,4-8Hz,14.8938265982361,16.9575750220233,Increase,66,0.0163950718491923,1
120,early,middle,eye_open,Right_Occipital,theta,4-8Hz,15.9475707127757,14.8607786716539,Decrease,202,0.137354710336186,0
120,early,later,eye_open,Right_Occipital,theta,4-8Hz,15.9475707127757,16.9846362335278,Increase,98,0.137354710336186,0
120,middle,later,eye_open,Right_Occipital,theta,4-8Hz,14.8607786716539,16.9846362335278,Increase,63,0.0129291721727266,1
120,early,middle,eye_closed,Left_Frontal,theta,4-8Hz,16.9821144785057,16.3715736129658,Decrease,183,0.345753978677278,0
120,early,later,eye_closed,Left_Frontal,theta,4-8Hz,16.9821144785057,18.1847852756416,Increase,58,0.00857443461110533,1
120,middle,later,eye_closed,Left_Frontal,theta,4-8Hz,16.3715736129658,18.1847852756416,Increase,39,0.00151691167732165,1
120,early,middle,eye_closed,Right_Frontal,theta,4-8Hz,17.4820503510644,16.5483449116291,Decrease,185,0.317310507862914,0
120,early,later,eye_closed,Right_Frontal,theta,4-8Hz,17.4820503510644,18.0748401064826,Increase,128,0.529629670287596,0
120,middle,later,eye_closed,Right_Frontal,theta,4-8Hz,16.5483449116291,18.0748401064826,Increase,71,0.0239991496633371,1
120,early,middle,eye_closed,Left_Temporal,theta,4-8Hz,17.168693168038,16.646419429154,Decrease,177,0.440452945294225,0
120,early,later,eye_closed,Left_Temporal,theta,4-8Hz,17.168693168038,18.2458144150635,Increase,82,0.0520334213607994,0
120,middle,later,eye_closed,Left_Temporal,theta,4-8Hz,16.646419429154,18.2458144150635,Increase,54,0.00609071766246411,1
120,early,middle,eye_closed,Right_Temporal,theta,4-8Hz,17.3662639276098,16.727307679486,Decrease,179,0.407346960940474,0
120,early,later,eye_closed,Right_Temporal,theta,4-8Hz,17.3662639276098,18.071409627507,Increase,121,0.407346960940474,0
120,middle,later,eye_closed,Right_Temporal,theta,4-8Hz,16.727307679486,18.071409627507,Increase,70,0.0222709789592328,1
120,early,middle,eye_closed,Left_Parietal,theta,4-8Hz,17.2058515785344,16.7324125317611,Decrease,177,0.440452945294225,0
120,early,later,eye_closed,Left_Parietal,theta,4-8Hz,17.2058515785344,18.2409277947918,Increase,86,0.0674638361316115,0
120,middle,later,eye_closed,Left_Parietal,theta,4-8Hz,16.7324125317611,18.2409277947918,Increase,56,0.00723749486912433,1
120,early,middle,eye_closed,Right_Parietal,theta,4-8Hz,17.3037144056232,16.7441864665238,Decrease,174,0.492893296439634,0
120,early,later,eye_closed,Right_Parietal,theta,4-8Hz,17.3037144056232,18.0652439182225,Increase,119,0.37577150825113,0
120,middle,later,eye_closed,Right_Parietal,theta,4-8Hz,16.7441864665238,18.0652439182225,Increase,71,0.0239991496633371,1
120,early,middle,eye_closed,Left_Occipital,theta,4-8Hz,17.2490184834621,16.7532734842788,Decrease,174,0.492893296439634,0
120,early,later,eye_closed,Left_Occipital,theta,4-8Hz,17.2490184834621,18.1989347568905,Increase,94,0.109598583399116,0
120,middle,later,eye_closed,Left_Occipital,theta,4-8Hz,16.7532734842788,18.1989347568905,Increase,52,0.00511026066085587,1
120,early,middle,eye_closed,Right_Occipital,theta,4-8Hz,17.2949591869858,16.7542956503944,Decrease,167,0.627169753539399,0
120,early,later,eye_closed,Right_Occipital,theta,4-8Hz,17.2949591869858,18.12668744081,Increase,104,0.188750072903293,0
120,middle,later,eye_closed,Right_Occipital,theta,4-8Hz,16.7542956503944,18.12668744081,Increase,57,0.00788060407334873,1
120,early,middle,eye_open,Left_Frontal,alpha,9-13Hz,15.4378247514046,15.1949920322542,Decrease,169,0.587228165762067,0
120,early,later,eye_open,Left_Frontal,alpha,9-13Hz,15.4378247514046,15.7203175625572,Increase,143,0.841480581121794,0
120,middle,later,eye_open,Left_Frontal,alpha,9-13Hz,15.1949920322542,15.7203175625572,Increase,127,0.51108906411744,0
120,early,middle,eye_open,Right_Frontal,alpha,9-13Hz,15.4328234152192,14.734491742323,Decrease,177,0.440452945294225,0
120,early,later,eye_open,Right_Frontal,alpha,9-13Hz,15.4328234152192,15.9445612841549,Increase,117,0.345753978677278,0
120,middle,later,eye_open,Right_Frontal,alpha,9-13Hz,14.734491742323,15.9445612841549,Increase,67,0.0177194712911814,1
120,early,middle,eye_open,Left_Temporal,alpha,9-13Hz,15.3736953337419,14.9964087884115,Decrease,176,0.457568175062507,0
120,early,later,eye_open,Left_Temporal,alpha,9-13Hz,15.3736953337419,15.724827643808,Increase,137,0.710318348253685,0
120,middle,later,eye_open,Left_Temporal,alpha,9-13Hz,14.9964087884115,15.724827643808,Increase,111,0.265156633625956,0
120,early,middle,eye_open,Right_Temporal,alpha,9-13Hz,15.1246890426777,14.8439037068599,Decrease,155,0.886403006367064,0
120,early,later,eye_open,Right_Temporal,alpha,9-13Hz,15.1246890426777,15.7695783965572,Increase,116,0.331334906503133,0
120,middle,later,eye_open,Right_Temporal,alpha,9-13Hz,14.8439037068599,15.7695783965572,Increase,88,0.0764894608968983,0
120,early,middle,eye_open,Left_Parietal,alpha,9-13Hz,15.2549368215584,14.8742425863001,Decrease,167,0.627169753539399,0
120,early,later,eye_open,Left_Parietal,alpha,9-13Hz,15.2549368215584,15.7276113358394,Increase,131,0.587228165762067,0
120,middle,later,eye_open,Left_Parietal,alpha,9-13Hz,14.8742425863001,15.7276113358394,Increase,104,0.188750072903293,0
120,early,middle,eye_open,Right_Parietal,alpha,9-13Hz,15.0724014449274,14.8578578488732,Decrease,153,0.931693545566772,0
120,early,later,eye_open,Right_Parietal,alpha,9-13Hz,15.0724014449274,15.7898741584412,Increase,118,0.360566735097472,0
120,middle,later,eye_open,Right_Parietal,alpha,9-13Hz,14.8578578488732,15.7898741584412,Increase,87,0.0718606382258516,0
120,early,middle,eye_open,Left_Occipital,alpha,9-13Hz,15.1422345512785,14.8302034591823,Decrease,164,0.689156516779352,0
120,early,later,eye_open,Left_Occipital,alpha,9-13Hz,15.1422345512785,15.7401035754193,Increase,124,0.457568175062507,0
120,middle,later,eye_open,Left_Occipital,alpha,9-13Hz,14.8302034591823,15.7401035754193,Increase,104,0.188750072903293,0
120,early,middle,eye_open,Right_Occipital,alpha,9-13Hz,15.0839341986646,14.8528007872536,Decrease,157,0.841480581121794,0
120,early,later,eye_open,Right_Occipital,alpha,9-13Hz,15.0839341986646,15.7832619802656,Increase,118,0.360566735097472,0
120,middle,later,eye_open,Right_Occipital,alpha,9-13Hz,14.8528007872536,15.7832619802656,Increase,91,0.0918508439618684,0
120,early,middle,eye_closed,Left_Frontal,alpha,9-13Hz,17.2692612820028,15.2239648912491,Decrease,250,0.00427473396017257,1
120,early,later,eye_closed,Left_Frontal,alpha,9-13Hz,17.2692612820028,19.2912573706083,Increase,49,0.00390526507365184,1
120,middle,later,eye_closed,Left_Frontal,alpha,9-13Hz,15.2239648912491,19.2912573706083,Increase,3,2.66914980318127e-05,1
120,early,middle,eye_closed,Right_Frontal,alpha,9-13Hz,18.0139144542748,14.9369777765093,Decrease,289,7.14429222900033e-05,1
120,early,later,eye_closed,Right_Frontal,alpha,9-13Hz,18.0139144542748,19.2243787742415,Increase,85,0.0632908322333453,0
120,middle,later,eye_closed,Right_Frontal,alpha,9-13Hz,14.9369777765093,19.2243787742415,Increase,1,2.07056056482465e-05,1
120,early,middle,eye_closed,Left_Temporal,alpha,9-13Hz,17.4289344829388,15.2187866748435,Decrease,257,0.00223457750830318,1
120,early,later,eye_closed,Left_Temporal,alpha,9-13Hz,17.4289344829388,19.4455800229883,Increase,52,0.00511026066085587,1
120,middle,later,eye_closed,Left_Temporal,alpha,9-13Hz,15.2187866748435,19.4455800229883,Increase,2,2.35179853083333e-05,1
120,early,middle,eye_closed,Right_Temporal,alpha,9-13Hz,17.8307178278047,15.2207613762391,Decrease,277,0.000284993901854119,1
120,early,later,eye_closed,Right_Temporal,alpha,9-13Hz,17.8307178278047,19.2590483439996,Increase,73,0.0278068950269972,1
120,middle,later,eye_closed,Right_Temporal,alpha,9-13Hz,15.2207613762391,19.2590483439996,Increase,3,2.66914980318127e-05,1
120,early,middle,eye_closed,Left_Parietal,alpha,9-13Hz,17.4946254705981,15.3057885542001,Decrease,260,0.00167307472215232,1
120,early,later,eye_closed,Left_Parietal,alpha,9-13Hz,17.4946254705981,19.4822328689864,Increase,53,0.0055810915679557,1
120,middle,later,eye_closed,Left_Parietal,alpha,9-13Hz,15.3057885542001,19.4822328689864,Increase,2,2.35179853083333e-05,1
120,early,middle,eye_closed,Right_Parietal,alpha,9-13Hz,17.7892934919741,15.2939684345587,Decrease,272,0.000490824933883608,1
120,early,later,eye_closed,Right_Parietal,alpha,9-13Hz,17.7892934919741,19.2700537538612,Increase,73,0.0278068950269972,1
120,middle,later,eye_closed,Right_Parietal,alpha,9-13Hz,15.2939684345587,19.2700537538612,Increase,5,3.43005622340131e-05,1
120,early,middle,eye_closed,Left_Occipital,alpha,9-13Hz,17.6254934003175,15.3781284674101,Decrease,265,0.00101724135032865,1
120,early,later,eye_closed,Left_Occipital,alpha,9-13Hz,17.6254934003175,19.414623200296,Increase,58,0.00857443461110533,1
120,middle,later,eye_closed,Left_Occipital,alpha,9-13Hz,15.3781284674101,19.414623200296,Increase,3,2.66914980318127e-05,1
120,early,middle,eye_closed,Right_Occipital,alpha,9-13Hz,17.6886140924423,15.3766891002565,Decrease,271,0.00054593535418113,1
120,early,later,eye_closed,Right_Occipital,alpha,9-13Hz,17.6886140924423,19.3129569892256,Increase,62,0.0119273761398704,1
120,middle,later,eye_closed,Right_Occipital,alpha,9-13Hz,15.3766891002565,19.3129569892256,Increase,8,4.96766986429951e-05,1
