Subject,Stage,Event,Region,FrequencyBand,FreqRange_Hz,MeanPower_dB,StdPower_dB,N_Windows
116,later,eye_open,Left_Frontal,alpha,9-13Hz,16.9767725985345,2.29138132941868,24
116,early,eye_open,Right_Frontal,alpha,9-13Hz,15.8364170151807,2.02426689414487,24
116,middle,eye_open,Right_Frontal,alpha,9-13Hz,16.2629167806489,1.76065614125668,24
116,later,eye_open,Right_Frontal,alpha,9-13Hz,17.2165816163466,2.26967232921954,24
116,early,eye_open,Left_Temporal,alpha,9-13Hz,16.4053370108334,2.18095449420038,24
116,middle,eye_open,Left_Temporal,alpha,9-13Hz,15.9658828805226,1.95597338540071,24
116,later,eye_open,Left_Temporal,alpha,9-13Hz,17.0184890586642,2.59530222066793,24
116,early,eye_open,Right_Temporal,alpha,9-13Hz,16.0105890898581,2.06523155623711,24
116,middle,eye_open,Right_Temporal,alpha,9-13Hz,16.1829095118043,1.76304060270411,24
116,later,eye_open,Right_Temporal,alpha,9-13Hz,17.108961199521,2.57743751325003,24
116,early,eye_open,Left_Parietal,alpha,9-13Hz,16.3408744292506,2.12623366193821,24
116,middle,eye_open,Left_Parietal,alpha,9-13Hz,15.8831580457851,2.03948377881724,24
116,later,eye_open,Left_Parietal,alpha,9-13Hz,16.937717133645,2.77803610486076,24
116,early,eye_open,Right_Parietal,alpha,9-13Hz,16.035483783522,2.11892586688502,24
116,middle,eye_open,Right_Parietal,alpha,9-13Hz,16.1454528587005,1.75614647662719,24
116,later,eye_open,Right_Parietal,alpha,9-13Hz,17.0871241661947,2.61082046093132,24
116,early,eye_open,Left_Occipital,alpha,9-13Hz,16.2647437720506,2.09224275276103,24
116,middle,eye_open,Left_Occipital,alpha,9-13Hz,15.9669522447261,1.92101922093216,24
116,later,eye_open,Left_Occipital,alpha,9-13Hz,16.9780081352015,2.77201704685211,24
116,early,eye_open,Right_Occipital,alpha,9-13Hz,16.2054470201173,2.08507879582708,24
116,middle,eye_open,Right_Occipital,alpha,9-13Hz,16.0353904702727,1.84507132330157,24
116,later,eye_open,Right_Occipital,alpha,9-13Hz,17.0141066599694,2.71267663225246,24
116,early,eye_closed,Left_Frontal,alpha,9-13Hz,21.2896504602901,2.24731746482819,24
116,middle,eye_closed,Left_Frontal,alpha,9-13Hz,21.2920611083221,1.83944540872406,24
116,later,eye_closed,Left_Frontal,alpha,9-13Hz,20.6035321199844,2.97412253454217,24
116,early,eye_closed,Right_Frontal,alpha,9-13Hz,21.7106650498138,1.75171309577982,24
116,middle,eye_closed,Right_Frontal,alpha,9-13Hz,21.0407257312591,1.58838369740488,24
116,later,eye_closed,Right_Frontal,alpha,9-13Hz,20.6946981734577,3.01198603780358,24
116,early,eye_closed,Left_Temporal,alpha,9-13Hz,21.4651639747946,2.1126710860946,24
116,middle,eye_closed,Left_Temporal,alpha,9-13Hz,21.2251906927801,1.83063687357072,24
116,later,eye_closed,Left_Temporal,alpha,9-13Hz,20.6588298575982,2.86870919051691,24
116,early,eye_closed,Right_Temporal,alpha,9-13Hz,21.6973121986957,1.79141341547418,24
116,middle,eye_closed,Right_Temporal,alpha,9-13Hz,21.0931648856869,1.58352498704821,24
116,later,eye_closed,Right_Temporal,alpha,9-13Hz,20.7039919499601,3.10500043581674,24
116,early,eye_closed,Left_Parietal,alpha,9-13Hz,21.5240588502588,2.09086242889674,24
116,middle,eye_closed,Left_Parietal,alpha,9-13Hz,21.0741283536105,1.96665045724997,24
116,later,eye_closed,Left_Parietal,alpha,9-13Hz,20.7055063466721,2.88641908952604,24
116,early,eye_closed,Right_Parietal,alpha,9-13Hz,21.6783832653677,1.8261892258631,24
116,middle,eye_closed,Right_Parietal,alpha,9-13Hz,21.0960733868003,1.62896512904598,24
116,later,eye_closed,Right_Parietal,alpha,9-13Hz,20.6882750977397,3.09717652194317,24
116,early,eye_closed,Left_Occipital,alpha,9-13Hz,21.5952831384457,1.97781479369142,24
116,middle,eye_closed,Left_Occipital,alpha,9-13Hz,21.0253602985137,1.89986876982489,24
116,later,eye_closed,Left_Occipital,alpha,9-13Hz,20.7049328011616,2.96733989598232,24
116,early,eye_closed,Right_Occipital,alpha,9-13Hz,21.6274230447233,1.91968206847583,24
116,middle,eye_closed,Right_Occipital,alpha,9-13Hz,21.0613271097065,1.78576538544032,24
116,later,eye_closed,Right_Occipital,alpha,9-13Hz,20.6882172455757,3.02466374195001,24
117,early,eye_open,Left_Frontal,theta,4-8Hz,16.5377661459141,2.08077571207137,24
117,middle,eye_open,Left_Frontal,theta,4-8Hz,16.9277815560009,2.15317713926187,24
117,later,eye_open,Left_Frontal,theta,4-8Hz,17.0891756214836,1.60851128442893,24
117,early,eye_open,Right_Frontal,theta,4-8Hz,16.3964541276113,2.41388316647897,24
117,middle,eye_open,Right_Frontal,theta,4-8Hz,17.3801694642565,2.47973597630096,24
117,later,eye_open,Right_Frontal,theta,4-8Hz,17.4264407825274,2.42031798243489,24
117,early,eye_open,Left_Temporal,theta,4-8Hz,16.7088491864661,2.13904868228824,24
117,middle,eye_open,Left_Temporal,theta,4-8Hz,16.7567595914952,2.51040269273003,24
117,later,eye_open,Left_Temporal,theta,4-8Hz,17.2577507220223,1.67727779966966,24
117,early,eye_open,Right_Temporal,theta,4-8Hz,16.5940365051098,2.54299904231266,24
117,middle,eye_open,Right_Temporal,theta,4-8Hz,17.182362617806,2.35480113867024,24
117,later,eye_open,Right_Temporal,theta,4-8Hz,17.4377915565011,2.14511401011747,24
117,early,eye_open,Left_Parietal,theta,4-8Hz,16.7277390874502,2.21763575379053,24
117,middle,eye_open,Left_Parietal,theta,4-8Hz,16.9512842797866,2.27828647398893,24
117,later,eye_open,Left_Parietal,theta,4-8Hz,17.3118640459555,1.73234884884034,24
117,early,eye_open,Right_Parietal,theta,4-8Hz,16.6359275266776,2.47855935544291,24
117,middle,eye_open,Right_Parietal,theta,4-8Hz,17.1351343520078,2.29272217809213,24
117,later,eye_open,Right_Parietal,theta,4-8Hz,17.4211693864554,2.08441684292104,24
117,early,eye_open,Left_Occipital,theta,4-8Hz,16.685219666759,2.32661212659319,24
117,middle,eye_open,Left_Occipital,theta,4-8Hz,17.0486303560316,2.2119074672827,24
117,later,eye_open,Left_Occipital,theta,4-8Hz,17.3707194771459,1.84142569683287,24
117,early,eye_open,Right_Occipital,theta,4-8Hz,16.6728274981674,2.38716108624053,24
117,middle,eye_open,Right_Occipital,theta,4-8Hz,17.0715704866161,2.2174089375458,24
117,later,eye_open,Right_Occipital,theta,4-8Hz,17.3906288791918,1.92626248924411,24
117,early,eye_closed,Left_Frontal,theta,4-8Hz,16.6219252270823,1.66612503808857,24
117,middle,eye_closed,Left_Frontal,theta,4-8Hz,16.8225096068963,2.29369580381137,24
117,later,eye_closed,Left_Frontal,theta,4-8Hz,16.964361709455,1.7576981917073,24
117,early,eye_closed,Right_Frontal,theta,4-8Hz,16.4294372060564,1.78220100186422,24
117,middle,eye_closed,Right_Frontal,theta,4-8Hz,16.9103902713564,2.05244719507661,24
117,later,eye_closed,Right_Frontal,theta,4-8Hz,17.2983807272498,2.31435592695831,24
117,early,eye_closed,Left_Temporal,theta,4-8Hz,16.6593130251745,1.63511762387334,24
117,middle,eye_closed,Left_Temporal,theta,4-8Hz,16.8410840054175,2.3136865738136,24
117,later,eye_closed,Left_Temporal,theta,4-8Hz,16.9172712099636,1.91257145593809,24
117,early,eye_closed,Right_Temporal,theta,4-8Hz,16.4974597668399,1.83659430583502,24
117,middle,eye_closed,Right_Temporal,theta,4-8Hz,16.9002443212022,2.00794526154092,24
117,later,eye_closed,Right_Temporal,theta,4-8Hz,17.2236352888244,2.13600897910634,24
117,early,eye_closed,Left_Parietal,theta,4-8Hz,16.6559832527996,1.61513327449336,24
117,middle,eye_closed,Left_Parietal,theta,4-8Hz,16.8622997179528,2.26580631326513,24
117,later,eye_closed,Left_Parietal,theta,4-8Hz,16.929889828737,2.00808351431473,24
117,early,eye_closed,Right_Parietal,theta,4-8Hz,16.5383360881296,1.78522305966186,24
117,middle,eye_closed,Right_Parietal,theta,4-8Hz,16.9486156785105,1.97745362222137,24
117,later,eye_closed,Right_Parietal,theta,4-8Hz,17.1565366317396,2.14456618432328,24
117,early,eye_closed,Left_Occipital,theta,4-8Hz,16.6505426013125,1.65454444307573,24
117,middle,eye_closed,Left_Occipital,theta,4-8Hz,16.958199190036,2.09316095180494,24
117,later,eye_closed,Left_Occipital,theta,4-8Hz,16.9327197619403,2.14183942572355,24
117,early,eye_closed,Right_Occipital,theta,4-8Hz,16.5776094254964,1.8037383711066,24
117,middle,eye_closed,Right_Occipital,theta,4-8Hz,16.9795356873746,2.02999788760041,24
117,later,eye_closed,Right_Occipital,theta,4-8Hz,17.0147715129913,2.13699416817957,24
117,early,eye_open,Left_Frontal,alpha,9-13Hz,15.5933479153934,2.09626059239822,24
117,middle,eye_open,Left_Frontal,alpha,9-13Hz,16.3352810994291,2.02397142932688,24
117,later,eye_open,Left_Frontal,alpha,9-13Hz,17.3524090297918,1.43474152401758,24
117,early,eye_open,Right_Frontal,alpha,9-13Hz,16.1505619232214,2.06914956867769,24
117,middle,eye_open,Right_Frontal,alpha,9-13Hz,16.4781433485589,1.8703691415965,24
117,later,eye_open,Right_Frontal,alpha,9-13Hz,17.4329075111359,1.88057868690939,24
117,early,eye_open,Left_Temporal,alpha,9-13Hz,15.7589151371141,1.97586057589117,24
117,middle,eye_open,Left_Temporal,alpha,9-13Hz,16.4036107689193,1.97102043283309,24
117,later,eye_open,Left_Temporal,alpha,9-13Hz,17.4412924858629,1.72083345860075,24
117,early,eye_open,Right_Temporal,alpha,9-13Hz,16.1515892707423,1.83694727853721,24
117,middle,eye_open,Right_Temporal,alpha,9-13Hz,16.4725801376925,2.14429162875779,24
117,later,eye_open,Right_Temporal,alpha,9-13Hz,17.4328599616193,1.90923184707547,24
117,early,eye_open,Left_Parietal,alpha,9-13Hz,15.8470862962472,1.92200229474446,24
117,middle,eye_open,Left_Parietal,alpha,9-13Hz,16.4079304400815,2.01179105133977,24
117,later,eye_open,Left_Parietal,alpha,9-13Hz,17.4894459580004,1.7589331443823,24
117,early,eye_open,Right_Parietal,alpha,9-13Hz,16.0335169065685,1.89617939514805,24
117,middle,eye_open,Right_Parietal,alpha,9-13Hz,16.4698250343402,2.14499793225806,24
117,later,eye_open,Right_Parietal,alpha,9-13Hz,17.4729883854076,1.85781719407941,24
117,early,eye_open,Left_Occipital,alpha,9-13Hz,15.9398449295257,1.87916004442581,24
117,middle,eye_open,Left_Occipital,alpha,9-13Hz,16.4451290969832,2.05390904766568,24
117,later,eye_open,Left_Occipital,alpha,9-13Hz,17.5143539178362,1.78115329836163,24
117,early,eye_open,Right_Occipital,alpha,9-13Hz,15.9981401119501,1.8400825112311,24
117,middle,eye_open,Right_Occipital,alpha,9-13Hz,16.4562258945059,2.09024727866207,24
117,later,eye_open,Right_Occipital,alpha,9-13Hz,17.5128989392841,1.79770223293154,24
117,early,eye_closed,Left_Frontal,alpha,9-13Hz,17.2415854254377,1.71501428864636,24
117,middle,eye_closed,Left_Frontal,alpha,9-13Hz,17.8841471013357,1.59552296882534,24
117,later,eye_closed,Left_Frontal,alpha,9-13Hz,17.5034755122405,2.20269449363921,24
117,early,eye_closed,Right_Frontal,alpha,9-13Hz,16.992191124651,1.78910707796051,24
117,middle,eye_closed,Right_Frontal,alpha,9-13Hz,17.9755516530005,1.34391983682798,24
117,later,eye_closed,Right_Frontal,alpha,9-13Hz,17.1870653424369,2.07359234360598,24
117,early,eye_closed,Left_Temporal,alpha,9-13Hz,17.2622377128578,1.82192014768112,24
117,middle,eye_closed,Left_Temporal,alpha,9-13Hz,17.7344126060618,1.78239928428634,24
117,later,eye_closed,Left_Temporal,alpha,9-13Hz,17.4492483476406,2.19500894080593,24
117,early,eye_closed,Right_Temporal,alpha,9-13Hz,17.0498079503149,2.06760614813862,24
117,middle,eye_closed,Right_Temporal,alpha,9-13Hz,17.8355036588317,1.59829220728075,24
117,later,eye_closed,Right_Temporal,alpha,9-13Hz,17.1145567008884,2.38753789493943,24
117,early,eye_closed,Left_Parietal,alpha,9-13Hz,17.2586386558684,1.89501878781977,24
117,middle,eye_closed,Left_Parietal,alpha,9-13Hz,17.7552666802821,1.79015862194079,24
117,later,eye_closed,Left_Parietal,alpha,9-13Hz,17.3509663360565,2.30314574500548,24
117,early,eye_closed,Right_Parietal,alpha,9-13Hz,17.0968019846942,2.05320573825474,24
117,middle,eye_closed,Right_Parietal,alpha,9-13Hz,17.7893058281109,1.68028402173392,24
117,later,eye_closed,Right_Parietal,alpha,9-13Hz,17.2068598547055,2.31061739119366,24
117,early,eye_closed,Left_Occipital,alpha,9-13Hz,17.2044818106477,1.98114484329845,24
117,middle,eye_closed,Left_Occipital,alpha,9-13Hz,17.7780630906001,1.77794036839718,24
117,later,eye_closed,Left_Occipital,alpha,9-13Hz,17.2486651545741,2.43233267489578,24
117,early,eye_closed,Right_Occipital,alpha,9-13Hz,17.1800930471627,1.99671916419129,24
117,middle,eye_closed,Right_Occipital,alpha,9-13Hz,17.7255818328373,1.88006664206444,24
117,later,eye_closed,Right_Occipital,alpha,9-13Hz,17.2433358402506,2.38212780603812,24
118,early,eye_open,Left_Frontal,theta,4-8Hz,13.0957643173278,2.06100168258107,24
118,middle,eye_open,Left_Frontal,theta,4-8Hz,13.9491949620055,1.40923355443854,24
118,later,eye_open,Left_Frontal,theta,4-8Hz,12.7544657410926,1.7056655819314,24
118,early,eye_open,Right_Frontal,theta,4-8Hz,13.5463944334432,1.90739276417068,24
118,middle,eye_open,Right_Frontal,theta,4-8Hz,13.2869332999865,2.30018806692133,24
118,later,eye_open,Right_Frontal,theta,4-8Hz,13.1612118290828,1.34141775207811,24
118,early,eye_open,Left_Temporal,theta,4-8Hz,13.2143673106135,1.91891092690104,24
118,middle,eye_open,Left_Temporal,theta,4-8Hz,14.0543418889121,1.21134361510626,24
118,later,eye_open,Left_Temporal,theta,4-8Hz,12.8359312353763,1.73666085059272,24
118,early,eye_open,Right_Temporal,theta,4-8Hz,13.3605219092782,1.9647102120281,24
118,middle,eye_open,Right_Temporal,theta,4-8Hz,13.5404498120811,1.91004356248425,24
118,later,eye_open,Right_Temporal,theta,4-8Hz,12.9141784777931,1.60138712162546,24
118,early,eye_open,Left_Parietal,theta,4-8Hz,13.2773569020621,1.7784755827203,24
118,middle,eye_open,Left_Parietal,theta,4-8Hz,14.0328364755679,1.26185717073513,24
118,later,eye_open,Left_Parietal,theta,4-8Hz,12.8659816630233,1.73008246758213,24
118,early,eye_open,Right_Parietal,theta,4-8Hz,13.3870282241651,1.85291580726833,24
118,middle,eye_open,Right_Parietal,theta,4-8Hz,13.6532611020823,1.78680052178067,24
118,later,eye_open,Right_Parietal,theta,4-8Hz,12.9382459477914,1.57810863206854,24
118,early,eye_open,Left_Occipital,theta,4-8Hz,13.2703324600809,1.75489569086472,24
118,middle,eye_open,Left_Occipital,theta,4-8Hz,13.9138244647596,1.46643907119422,24
118,later,eye_open,Left_Occipital,theta,4-8Hz,12.945881651292,1.61327577333762,24
118,early,eye_open,Right_Occipital,theta,4-8Hz,13.3450452507167,1.74847958384039,24
118,middle,eye_open,Right_Occipital,theta,4-8Hz,13.8449535027281,1.5562332300893,24
118,later,eye_open,Right_Occipital,theta,4-8Hz,12.9575272704751,1.57914900000865,24
118,early,eye_closed,Left_Frontal,theta,4-8Hz,13.5214243675041,2.1844666611387,24
118,middle,eye_closed,Left_Frontal,theta,4-8Hz,13.4316404658734,1.96205495408639,24
118,later,eye_closed,Left_Frontal,theta,4-8Hz,13.6496693725968,2.40931103467765,24
118,early,eye_closed,Right_Frontal,theta,4-8Hz,13.9343234713102,2.11181609077551,24
118,middle,eye_closed,Right_Frontal,theta,4-8Hz,13.6232850303241,1.68851022002008,24
118,later,eye_closed,Right_Frontal,theta,4-8Hz,14.7005224448281,1.85646932922695,24
118,early,eye_closed,Left_Temporal,theta,4-8Hz,13.5840740874436,2.14099099231244,24
118,middle,eye_closed,Left_Temporal,theta,4-8Hz,13.4714807645428,1.68126781745961,24
118,later,eye_closed,Left_Temporal,theta,4-8Hz,13.8231022731557,2.47418493489948,24
118,early,eye_closed,Right_Temporal,theta,4-8Hz,13.6632774388181,2.26216495347033,24
118,middle,eye_closed,Right_Temporal,theta,4-8Hz,13.6601644545127,1.30753197269851,24
118,later,eye_closed,Right_Temporal,theta,4-8Hz,14.5411451328153,1.99010841341658,24
118,early,eye_closed,Left_Parietal,theta,4-8Hz,13.5698317843933,2.2438216749498,24
118,middle,eye_closed,Left_Parietal,theta,4-8Hz,13.5308797080809,1.46436646934204,24
118,later,eye_closed,Left_Parietal,theta,4-8Hz,14.0735004896126,2.3145010860586,24
118,early,eye_closed,Right_Parietal,theta,4-8Hz,13.5887778245317,2.31262653801379,24
118,middle,eye_closed,Right_Parietal,theta,4-8Hz,13.5851456760699,1.3955420919323,24
118,later,eye_closed,Right_Parietal,theta,4-8Hz,14.48157643238,2.03930212431172,24
118,early,eye_closed,Left_Occipital,theta,4-8Hz,13.4832482880858,2.3832257848168,24
118,middle,eye_closed,Left_Occipital,theta,4-8Hz,13.5306321007532,1.37457324890004,24
118,later,eye_closed,Left_Occipital,theta,4-8Hz,14.285565128503,2.16683064735713,24
118,early,eye_closed,Right_Occipital,theta,4-8Hz,13.4580750381686,2.41821830126679,24
118,middle,eye_closed,Right_Occipital,theta,4-8Hz,13.5412536267834,1.3544871251007,24
118,later,eye_closed,Right_Occipital,theta,4-8Hz,14.3573776475075,2.12537025208288,24
118,early,eye_open,Left_Frontal,alpha,9-13Hz,13.7952805364269,1.77250648432241,24
118,middle,eye_open,Left_Frontal,alpha,9-13Hz,13.4952623641469,1.91401164005379,24
118,later,eye_open,Left_Frontal,alpha,9-13Hz,12.5399765167961,1.67415388953986,24
118,early,eye_open,Right_Frontal,alpha,9-13Hz,13.5610029623102,1.68680101691492,24
118,middle,eye_open,Right_Frontal,alpha,9-13Hz,13.2611453190233,2.30043827853762,24
118,later,eye_open,Right_Frontal,alpha,9-13Hz,12.5806310829743,1.53481124776118,24
118,early,eye_open,Left_Temporal,alpha,9-13Hz,13.750654997659,1.64713770991172,24
118,middle,eye_open,Left_Temporal,alpha,9-13Hz,13.3631421293329,2.21913287816941,24
118,later,eye_open,Left_Temporal,alpha,9-13Hz,12.4861499487091,1.70690455536564,24
118,early,eye_open,Right_Temporal,alpha,9-13Hz,13.4649255318111,1.80966508280787,24
118,middle,eye_open,Right_Temporal,alpha,9-13Hz,13.3639701770433,2.18938662546267,24
118,later,eye_open,Right_Temporal,alpha,9-13Hz,12.4756912772844,1.56085110398895,24
118,early,eye_open,Left_Parietal,alpha,9-13Hz,13.6588026113604,1.65817502034598,24
118,middle,eye_open,Left_Parietal,alpha,9-13Hz,13.3895102925334,2.2144861012266,24
118,later,eye_open,Left_Parietal,alpha,9-13Hz,12.5194010151072,1.61386283150964,24
118,early,eye_open,Right_Parietal,alpha,9-13Hz,13.4932174432561,1.75497183028212,24
118,middle,eye_open,Right_Parietal,alpha,9-13Hz,13.3407927943386,2.22306412544612,24
118,later,eye_open,Right_Parietal,alpha,9-13Hz,12.4904346425467,1.54889226648073,24
118,early,eye_open,Left_Occipital,alpha,9-13Hz,13.5064027496436,1.77913193770697,24
118,middle,eye_open,Left_Occipital,alpha,9-13Hz,13.3605319418136,2.24372830420303,24
118,later,eye_open,Left_Occipital,alpha,9-13Hz,12.5245350831272,1.55043936161664,24
118,early,eye_open,Right_Occipital,alpha,9-13Hz,13.516593208714,1.74156853914984,24
118,middle,eye_open,Right_Occipital,alpha,9-13Hz,13.3877341359761,2.1862679947867,24
118,later,eye_open,Right_Occipital,alpha,9-13Hz,12.52034631541,1.53233145142984,24
118,early,eye_closed,Left_Frontal,alpha,9-13Hz,13.6196051381904,1.96077605899821,24
118,middle,eye_closed,Left_Frontal,alpha,9-13Hz,13.4771634252639,1.70891876417698,24
118,later,eye_closed,Left_Frontal,alpha,9-13Hz,13.4915017611489,1.86129125996618,24
118,early,eye_closed,Right_Frontal,alpha,9-13Hz,13.8696604904341,1.67686342811175,24
118,middle,eye_closed,Right_Frontal,alpha,9-13Hz,13.2958716810076,2.00680855032501,24
118,later,eye_closed,Right_Frontal,alpha,9-13Hz,13.7404097127974,1.58578456154109,24
118,early,eye_closed,Left_Temporal,alpha,9-13Hz,13.6124453864812,2.11864447650684,24
118,middle,eye_closed,Left_Temporal,alpha,9-13Hz,13.4062051242123,1.95094784927347,24
118,later,eye_closed,Left_Temporal,alpha,9-13Hz,13.4587988793206,1.89253483020406,24
118,early,eye_closed,Right_Temporal,alpha,9-13Hz,13.8252270626726,1.8351258579096,24
118,middle,eye_closed,Right_Temporal,alpha,9-13Hz,13.361796676622,1.88469684546461,24
118,later,eye_closed,Right_Temporal,alpha,9-13Hz,13.5866055969069,1.90962664102359,24
118,early,eye_closed,Left_Parietal,alpha,9-13Hz,13.6932457280345,2.04055938831868,24
118,middle,eye_closed,Left_Parietal,alpha,9-13Hz,13.3925493746289,1.92405037234078,24
118,later,eye_closed,Left_Parietal,alpha,9-13Hz,13.4131654318069,1.9104494151361,24
118,early,eye_closed,Right_Parietal,alpha,9-13Hz,13.8114667235239,1.86193667346842,24
118,middle,eye_closed,Right_Parietal,alpha,9-13Hz,13.3625643210844,1.89441010253494,24
118,later,eye_closed,Right_Parietal,alpha,9-13Hz,13.5316008945877,1.96012303422368,24
118,early,eye_closed,Left_Occipital,alpha,9-13Hz,13.758290553525,1.95503629422997,24
118,middle,eye_closed,Left_Occipital,alpha,9-13Hz,13.2824972964062,2.01927807945779,24
118,later,eye_closed,Left_Occipital,alpha,9-13Hz,13.4128397839528,1.94292683829488,24
118,early,eye_closed,Right_Occipital,alpha,9-13Hz,13.7775500957719,1.92222586891247,24
118,middle,eye_closed,Right_Occipital,alpha,9-13Hz,13.2747067146184,2.02335735535396,24
118,later,eye_closed,Right_Occipital,alpha,9-13Hz,13.4645282930353,1.92068826644695,24
119,early,eye_open,Left_Frontal,theta,4-8Hz,20.924968097679,3.15663085391323,24
119,middle,eye_open,Left_Frontal,theta,4-8Hz,19.4014034737069,2.35548397015554,24
119,later,eye_open,Left_Frontal,theta,4-8Hz,14.6605424325867,1.67774434404248,24
119,early,eye_open,Right_Frontal,theta,4-8Hz,21.3111636863852,2.93213100606033,24
119,middle,eye_open,Right_Frontal,theta,4-8Hz,19.7339988130148,3.00511850453101,24
119,later,eye_open,Right_Frontal,theta,4-8Hz,14.3337259234077,2.3010163320234,24
119,early,eye_open,Left_Temporal,theta,4-8Hz,20.8129495929925,3.24438949262761,24
119,middle,eye_open,Left_Temporal,theta,4-8Hz,19.4315361262399,2.33639122507071,24
119,later,eye_open,Left_Temporal,theta,4-8Hz,14.7405802532644,1.80685766281405,24
119,early,eye_open,Right_Temporal,theta,4-8Hz,21.2164053236469,3.09578613048579,24
119,middle,eye_open,Right_Temporal,theta,4-8Hz,19.6790766948153,2.66293943211551,24
119,later,eye_open,Right_Temporal,theta,4-8Hz,14.2996863930262,2.37467072308725,24
119,early,eye_open,Left_Parietal,theta,4-8Hz,20.8960865584733,3.18978129998321,24
119,middle,eye_open,Left_Parietal,theta,4-8Hz,19.4454841205805,2.45481339812737,24
119,later,eye_open,Left_Parietal,theta,4-8Hz,14.7073813050598,1.91726687729186,24
119,early,eye_open,Right_Parietal,theta,4-8Hz,21.1482803815742,3.09056406749963,24
119,middle,eye_open,Right_Parietal,theta,4-8Hz,19.6535321157783,2.60553745428633,24
119,later,eye_open,Right_Parietal,theta,4-8Hz,14.3938585666303,2.29010310072238,24
119,early,eye_open,Left_Occipital,theta,4-8Hz,20.9746406865271,3.11893245188376,24
119,middle,eye_open,Left_Occipital,theta,4-8Hz,19.546935967433,2.46649915871814,24
119,later,eye_open,Left_Occipital,theta,4-8Hz,14.6062852756127,2.07095361782282,24
119,early,eye_open,Right_Occipital,theta,4-8Hz,20.9935498377107,3.09805960475961,24
119,middle,eye_open,Right_Occipital,theta,4-8Hz,19.6049664923221,2.49139925476221,24
119,later,eye_open,Right_Occipital,theta,4-8Hz,14.532439330948,2.16249532469454,24
119,early,eye_closed,Left_Frontal,theta,4-8Hz,19.6265971518552,2.00706534112084,24
119,middle,eye_closed,Left_Frontal,theta,4-8Hz,17.5558184592086,2.24694425908225,24
119,later,eye_closed,Left_Frontal,theta,4-8Hz,16.166921541472,2.11597661476147,24
119,early,eye_closed,Right_Frontal,theta,4-8Hz,20.1180897519803,2.13530264183404,24
119,middle,eye_closed,Right_Frontal,theta,4-8Hz,17.1969238078311,1.82584951514197,24
119,later,eye_closed,Right_Frontal,theta,4-8Hz,16.0636532532923,1.53539645792257,24
119,early,eye_closed,Left_Temporal,theta,4-8Hz,19.4121765845062,2.06997771332282,24
119,middle,eye_closed,Left_Temporal,theta,4-8Hz,17.7410072039465,2.13676723143994,24
119,later,eye_closed,Left_Temporal,theta,4-8Hz,16.1800657299713,2.09383361548331,24
119,early,eye_closed,Right_Temporal,theta,4-8Hz,20.0243978497307,1.90568828965843,24
119,middle,eye_closed,Right_Temporal,theta,4-8Hz,17.3031994604526,2.22700390415901,24
119,later,eye_closed,Right_Temporal,theta,4-8Hz,16.2728397754169,1.63495151710796,24
119,early,eye_closed,Left_Parietal,theta,4-8Hz,19.5297471319689,2.09834013981785,24
119,middle,eye_closed,Left_Parietal,theta,4-8Hz,17.7257579209763,2.10969846005078,24
119,later,eye_closed,Left_Parietal,theta,4-8Hz,16.2743642978398,1.9799884201681,24
119,early,eye_closed,Right_Parietal,theta,4-8Hz,19.9590414660351,1.90817575461537,24
119,middle,eye_closed,Right_Parietal,theta,4-8Hz,17.4122440614169,2.20294420757073,24
119,later,eye_closed,Right_Parietal,theta,4-8Hz,16.2892346960439,1.68843117602703,24
119,early,eye_closed,Left_Occipital,theta,4-8Hz,19.7024780692262,2.04012817608941,24
119,middle,eye_closed,Left_Occipital,theta,4-8Hz,17.6575426281286,2.10046008849844,24
119,later,eye_closed,Left_Occipital,theta,4-8Hz,16.3092165310633,1.86593691673803,24
119,early,eye_closed,Right_Occipital,theta,4-8Hz,19.7255015693809,2.04070629365375,24
119,middle,eye_closed,Right_Occipital,theta,4-8Hz,17.5971876408091,2.11929561113841,24
119,later,eye_closed,Right_Occipital,theta,4-8Hz,16.3106048639077,1.80439013446881,24
119,early,eye_open,Left_Frontal,alpha,9-13Hz,20.7336111400468,2.51921074935625,24
119,middle,eye_open,Left_Frontal,alpha,9-13Hz,17.9590747793672,1.78235639933006,24
119,later,eye_open,Left_Frontal,alpha,9-13Hz,13.3932822737786,1.94463042499761,24
119,early,eye_open,Right_Frontal,alpha,9-13Hz,20.7283002572114,2.6099352921558,24
119,middle,eye_open,Right_Frontal,alpha,9-13Hz,17.4270050770931,2.24542565258052,24
119,later,eye_open,Right_Frontal,alpha,9-13Hz,13.7835204080428,2.32257763822934,24
119,early,eye_open,Left_Temporal,alpha,9-13Hz,20.9287249301343,2.44082017586319,24
119,middle,eye_open,Left_Temporal,alpha,9-13Hz,17.7695653018526,2.02517590288174,24
119,later,eye_open,Left_Temporal,alpha,9-13Hz,13.565450849183,2.019543194596,24
119,early,eye_open,Right_Temporal,alpha,9-13Hz,20.8426982130354,2.79750169818492,24
119,middle,eye_open,Right_Temporal,alpha,9-13Hz,17.5391984368878,2.1073156789597,24
119,later,eye_open,Right_Temporal,alpha,9-13Hz,13.7292619483251,2.22478624418522,24
119,early,eye_open,Left_Parietal,alpha,9-13Hz,20.940250865814,2.48582747366494,24
119,middle,eye_open,Left_Parietal,alpha,9-13Hz,17.741763354066,1.99756941594969,24
119,later,eye_open,Left_Parietal,alpha,9-13Hz,13.6240067552957,2.1136367075955,24
